source_class,evaluation_year,origin_date,target_date,formation_n,q80,sqrt_forecast,sqrt_normalized_risk_score,sqrt_alarm,target_dr,realized_high_risk,target_return,actual_direction,alarm_semantic_category
GOVERNED,2022,2022-01-19,2022-01-20,323,6.32933221220843e-05,1.9663189521581013e-05,0.3106676796590542,0,1.922689095929426e-05,0,0.0008366509381835173,UP,
GOVERNED,2022,2022-01-20,2022-01-24,323,6.32933221220843e-05,2.2459170315504372e-05,0.3548426526290349,0,2.785041968373205e-05,0,0.0003040873715968794,UP,
GOVERNED,2022,2022-01-24,2022-01-25,323,6.32933221220843e-05,2.550450519256547e-05,0.40295728423562144,0,2.5022083469002975e-05,0,0.0029813556625708513,UP,
GOVERNED,2022,2022-01-25,2022-01-26,323,6.32933221220843e-05,2.6266998795844926e-05,0.415004267672653,0,6.482065265025404e-05,1,-0.017224183957231014,DOWN,
GOVERNED,2022,2022-01-26,2022-01-27,323,6.32933221220843e-05,3.719131162187873e-05,0.5876024574937257,0,4.58338745777114e-05,0,-0.009577691371179942,DOWN,
GOVERNED,2022,2022-01-27,2022-01-31,323,6.32933221220843e-05,3.6123041111054644e-05,0.5707243655401459,0,1.5688387453779878e-05,0,0.0004168832342773318,UP,
GOVERNED,2022,2022-01-31,2022-02-01,323,6.32933221220843e-05,2.7461686112881594e-05,0.4338796762778812,0,1.7110965850155518e-05,0,-0.0010007729465262496,DOWN,
GOVERNED,2022,2022-02-01,2022-02-02,323,6.32933221220843e-05,2.7139920969216385e-05,0.42879596234286976,0,1.688450751366334e-05,0,0.0049165725098852696,UP,
GOVERNED,2022,2022-02-02,2022-02-03,323,6.32933221220843e-05,2.6480555285369407e-05,0.41837834383684236,0,2.6281898295518778e-05,0,4.9802247254071325e-05,UP,
GOVERNED,2022,2022-02-03,2022-02-07,323,6.32933221220843e-05,2.7086185641868158e-05,0.42794697345199467,0,1.0992977489220404e-05,0,0.008180860460686359,UP,
GOVERNED,2022,2022-02-07,2022-02-08,323,6.32933221220843e-05,1.997455194945124e-05,0.31558703635310875,0,1.0260061712861089e-05,0,0.0032448846714284566,UP,
GOVERNED,2022,2022-02-08,2022-02-09,323,6.32933221220843e-05,1.9209193508171606e-05,0.3034947900367697,0,8.929427014420104e-06,0,0.003697983461301637,UP,
GOVERNED,2022,2022-02-09,2022-02-10,323,6.32933221220843e-05,1.7834433298848264e-05,0.28177432785796963,0,4.0983309963685026e-05,0,-0.005379397358580923,DOWN,
GOVERNED,2022,2022-02-10,2022-02-14,323,6.32933221220843e-05,2.8139838938022916e-05,0.44459412137894977,0,2.847650691233446e-05,0,0.02872904142356626,UP,
GOVERNED,2022,2022-02-14,2022-02-15,323,6.32933221220843e-05,2.5365821170432835e-05,0.4007661522570356,0,6.580740182331106e-05,1,-0.013146249515775877,DOWN,
GOVERNED,2022,2022-02-15,2022-02-16,323,6.32933221220843e-05,3.7635433036567076e-05,0.5946193338370419,0,1.9164877319238302e-05,0,0.011216246311254235,UP,
GOVERNED,2022,2022-02-16,2022-02-17,323,6.32933221220843e-05,2.749618032374104e-05,0.4344246660130212,0,3.46923272676123e-05,0,0.008846311195025604,UP,
GOVERNED,2022,2022-02-17,2022-02-21,323,6.32933221220843e-05,3.4452604802461356e-05,0.544332382111448,0,2.0602662883371736e-05,0,0.009140941841207983,UP,
GOVERNED,2022,2022-02-21,2022-02-22,323,6.32933221220843e-05,2.9027892669720378e-05,0.4586248864252927,0,4.413530558767496e-05,0,-0.005661134166795703,DOWN,
GOVERNED,2022,2022-02-22,2022-02-23,323,6.32933221220843e-05,3.664134000148058e-05,0.5789132055796402,0,3.73790339377072e-05,0,0.02022042132033331,UP,
GOVERNED,2022,2022-02-23,2022-02-24,323,6.32933221220843e-05,3.3542083558687806e-05,0.5299466426172044,0,0.0002619721626481917,1,-0.012266128413530631,DOWN,
GOVERNED,2022,2022-02-24,2022-02-28,323,6.32933221220843e-05,8.789071520430104e-05,1.3886254071917994,1,7.036338984093433e-05,1,-0.0034837048998737244,DOWN,RISK_HIT_DOWN_CLOSE
GOVERNED,2022,2022-02-28,2022-03-01,323,6.32933221220843e-05,5.698821476761636e-05,0.9003827395517929,0,5.4221239437845325e-05,0,0.01605977794821718,UP,
GOVERNED,2022,2022-03-01,2022-03-02,323,6.32933221220843e-05,5.639446781012864e-05,0.8910018611655635,0,0.00012666153964271466,1,-0.006096784712776314,DOWN,
GOVERNED,2022,2022-03-02,2022-03-03,323,6.32933221220843e-05,7.944372501556709e-05,1.2551675651079088,1,6.355099900305961e-05,1,0.007515923685044293,UP,RISK_HIT_UP_CLOSE
GOVERNED,2022,2022-03-03,2022-03-07,323,6.32933221220843e-05,6.741237114603895e-05,1.0650787300437408,1,0.00014970059992931744,1,0.026517596004144838,UP,RISK_HIT_UP_CLOSE
GOVERNED,2022,2022-03-07,2022-03-08,323,6.32933221220843e-05,8.227427794382222e-05,1.2998887589614305,1,0.00034612067849463195,1,0.0299544537546003,UP,RISK_HIT_UP_CLOSE
GOVERNED,2022,2022-03-08,2022-03-09,323,6.32933221220843e-05,0.0001340715119100851,2.118256830499104,1,0.00026890180593074,1,-0.036706552842854345,DOWN,RISK_HIT_DOWN_CLOSE
GOVERNED,2022,2022-03-09,2022-03-10,323,6.32933221220843e-05,0.00013819770943550178,2.1834485029706134,1,0.00012280800359547133,1,0.005184038963086115,UP,RISK_HIT_UP_CLOSE
GOVERNED,2022,2022-03-10,2022-03-14,323,6.32933221220843e-05,0.00010816964609217313,1.709021464911076,1,7.89959545088811e-05,1,-0.023367661963858494,DOWN,RISK_HIT_DOWN_CLOSE
GOVERNED,2022,2022-03-14,2022-03-15,323,6.32933221220843e-05,9.856275318023248e-05,1.5572377918497973,1,8.533799114786873e-05,1,-0.012480750723600907,DOWN,RISK_HIT_DOWN_CLOSE
GOVERNED,2022,2022-03-15,2022-03-16,323,6.32933221220843e-05,9.664141610009519e-05,1.5268817129504895,1,0.00011423404222090856,1,0.009536536916007364,UP,RISK_HIT_UP_CLOSE
GOVERNED,2022,2022-03-16,2022-03-17,323,6.32933221220843e-05,9.381356967300157e-05,1.4822032803405043,1,4.307346981555387e-05,0,-0.0006353481511125854,DOWN,RISK_MISS_DOWN_CLOSE
GOVERNED,2022,2022-03-17,2022-03-21,323,6.32933221220843e-05,6.253045180575557e-05,0.9879470647020667,0,2.4961550849863564e-05,0,0.0007644367066242676,UP,
GOVERNED,2022,2022-03-21,2022-03-22,323,6.32933221220843e-05,4.991944947547228e-05,0.7887000998175507,0,4.761332919836804e-05,0,-0.007691754406002027,DOWN,
GOVERNED,2022,2022-03-22,2022-03-23,323,6.32933221220843e-05,5.509845137232425e-05,0.8705255076680404,0,3.0031137775696357e-05,0,0.008821827415384962,UP,
GOVERNED,2022,2022-03-23,2022-03-24,323,6.32933221220843e-05,4.591172806517934e-05,0.7253802854054934,0,4.1989158562499455e-05,0,0.011292553886716922,UP,
GOVERNED,2022,2022-03-24,2022-03-28,323,6.32933221220843e-05,4.512240662270875e-05,0.7129094367281543,0,5.513863621481717e-05,0,-0.01849747578039393,DOWN,
GOVERNED,2022,2022-03-28,2022-03-29,323,6.32933221220843e-05,4.972267316620999e-05,0.7855911413577193,0,8.015455245794771e-05,1,-0.0006703573460545584,DOWN,
GOVERNED,2022,2022-03-29,2022-03-30,323,6.32933221220843e-05,6.029747256167679e-05,0.9526672094312111,0,3.509285967252167e-05,0,0.000727487215736052,UP,
GOVERNED,2022,2022-03-30,2022-03-31,323,6.32933221220843e-05,4.773902559602427e-05,0.7542505906696145,0,3.1003060711036677e-05,0,0.00681766022229457,UP,
GOVERNED,2022,2022-03-31,2022-04-04,323,6.32933221220843e-05,4.643593062656524e-05,0.7336624002291519,0,2.9571259568750962e-05,0,-0.005006470304384936,DOWN,
GOVERNED,2022,2022-04-04,2022-04-05,323,6.32933221220843e-05,4.4873991796305655e-05,0.7089846178361402,0,4.499840030707067e-05,0,-0.0024347454537217046,DOWN,
GOVERNED,2022,2022-04-05,2022-04-06,323,6.32933221220843e-05,4.772702090577802e-05,0.7540609231052688,0,6.147423033063612e-05,0,-0.0008527773005415506,DOWN,
GOVERNED,2022,2022-04-06,2022-04-07,323,6.32933221220843e-05,5.0692743970110576e-05,0.800917731452476,0,2.3900180233373614e-05,0,0.004510423359895582,UP,
GOVERNED,2022,2022-04-07,2022-04-11,323,6.32933221220843e-05,3.907684059314648e-05,0.6173927877852976,0,4.721502805526748e-05,0,0.014452205553563222,UP,
GOVERNED,2022,2022-04-11,2022-04-12,323,6.32933221220843e-05,4.670333689593321e-05,0.7378872735712744,0,4.366973080257661e-05,0,0.005543231126188811,UP,
GOVERNED,2022,2022-04-12,2022-04-13,323,6.32933221220843e-05,4.679388909295435e-05,0.7393179489408888,0,2.6172491721608014e-05,0,0.001927091555175631,UP,
GOVERNED,2022,2022-04-13,2022-04-18,323,6.32933221220843e-05,3.942709322097179e-05,0.6229265884467595,0,2.957519895044714e-05,0,0.002484440339855793,UP,
GOVERNED,2022,2022-04-18,2022-04-19,323,6.32933221220843e-05,3.70761592289946e-05,0.5857831124345105,0,6.436525021011785e-05,1,-0.017635579619923597,DOWN,
GOVERNED,2022,2022-04-19,2022-04-20,323,6.32933221220843e-05,4.8082188504190994e-05,0.7596723776237708,0,2.2230570075030143e-05,0,0.0037427569586779394,UP,
GOVERNED,2022,2022-04-20,2022-04-21,323,6.32933221220843e-05,3.434716448115005e-05,0.5426664824908225,0,3.5028955952774877e-05,0,-0.0004664512202108885,DOWN,
GOVERNED,2022,2022-04-21,2022-04-25,323,6.32933221220843e-05,3.725369652686594e-05,0.5885881049980055,0,7.206922690978902e-05,1,-0.025021913255688245,DOWN,
GOVERNED,2022,2022-04-25,2022-04-26,323,6.32933221220843e-05,4.9276644042426155e-05,0.7785441242502351,0,3.905373436846758e-05,0,-0.0016415208210551534,DOWN,
GOVERNED,2022,2022-04-26,2022-04-27,323,6.32933221220843e-05,4.171052956877052e-05,0.6590036384615192,0,7.119420268124432e-05,1,-0.010650503033858212,DOWN,
GOVERNED,2022,2022-04-27,2022-04-28,323,6.32933221220843e-05,5.008216345245201e-05,0.7912708919884195,0,3.863133701858587e-05,0,0.013400576423994844,UP,
GOVERNED,2022,2022-04-28,2022-05-02,323,6.32933221220843e-05,4.3732734139899074e-05,0.6909533687542031,0,5.633037721859877e-05,0,-0.0221558740023288,DOWN,
GOVERNED,2022,2022-05-02,2022-05-03,323,6.32933221220843e-05,5.00179835703278e-05,0.7902568848234864,0,4.048700619822745e-05,0,0.0011107165706243712,UP,
GOVERNED,2022,2022-05-03,2022-05-04,323,6.32933221220843e-05,4.386863461571443e-05,0.6931005222177742,0,3.637473381399201e-05,0,0.019442315119894273,UP,
GOVERNED,2022,2022-05-04,2022-05-05,323,6.32933221220843e-05,4.2470628005572456e-05,0.67101277957337,0,7.030718153399034e-05,1,-0.012883923092316243,DOWN,
GOVERNED,2022,2022-05-05,2022-05-09,323,6.32933221220843e-05,5.094697953323208e-05,0.80493451481283,0,4.538338538899004e-05,0,-0.006746090629290115,DOWN,
GOVERNED,2022,2022-05-09,2022-05-10,323,6.32933221220843e-05,4.525243961558069e-05,0.7149638871585033,0,6.0599217706993106e-05,0,-0.015061276867485806,DOWN,
GOVERNED,2022,2022-05-10,2022-05-11,323,6.32933221220843e-05,4.9508912534093226e-05,0.7822138398518124,0,5.643788880449144e-05,0,0.00894956827111656,UP,
GOVERNED,2022,2022-05-11,2022-05-12,323,6.32933221220843e-05,4.9896399627984206e-05,0.7883359247874644,0,7.07814456243802e-05,1,-0.015280394651586473,DOWN,
GOVERNED,2022,2022-05-12,2022-05-16,323,6.32933221220843e-05,5.6203904760856035e-05,0.8879910688278657,0,7.015732043335193e-05,1,-0.001178754162940692,DOWN,
GOVERNED,2022,2022-05-16,2022-05-17,323,6.32933221220843e-05,5.623497389317463e-05,0.8884819441884396,0,5.130499484231912e-05,0,-0.007831822968736966,DOWN,
GOVERNED,2022,2022-05-17,2022-05-18,323,6.32933221220843e-05,5.193945739108487e-05,0.8206151241500745,0,2.8382829862534007e-05,0,0.004165878650856792,UP,
GOVERNED,2022,2022-05-18,2022-05-19,323,6.32933221220843e-05,4.2884283048578165e-05,0.6775483038457067,0,3.3005190310132894e-05,0,0.01397036215759147,UP,
GOVERNED,2022,2022-05-19,2022-05-23,323,6.32933221220843e-05,4.251154584776094e-05,0.6716592591831708,0,2.9430858207785976e-05,0,0.007659181908614014,UP,
GOVERNED,2022,2022-05-23,2022-05-24,323,6.32933221220843e-05,3.854154153263895e-05,0.6089353543221748,0,2.580859325359312e-05,0,0.0036628080925541298,UP,
GOVERNED,2022,2022-05-24,2022-05-25,323,6.32933221220843e-05,3.4525011423194204e-05,0.545476367263518,0,3.082700161166895e-05,0,-0.006295813871914639,DOWN,
GOVERNED,2022,2022-05-25,2022-05-26,323,6.32933221220843e-05,3.460227913959781e-05,0.5466971550782983,0,2.460948690243023e-05,0,0.001970024168875384,UP,
GOVERNED,2022,2022-05-26,2022-05-30,323,6.32933221220843e-05,3.2233171338495286e-05,0.5092665427850641,0,1.6182494856549478e-05,0,-0.0011977233695104701,DOWN,
GOVERNED,2022,2022-05-30,2022-05-31,323,6.32933221220843e-05,2.8088818285941542e-05,0.44378802287802166,0,3.701515652451517e-05,0,-0.008495346752072433,DOWN,
GOVERNED,2022,2022-05-31,2022-06-01,323,6.32933221220843e-05,3.469403761446856e-05,0.5481468889806167,0,2.5883906407329983e-05,0,0.00440032880040945,UP,
GOVERNED,2022,2022-06-01,2022-06-02,323,6.32933221220843e-05,3.140348289673035e-05,0.4961579175154886,0,2.2203797519660765e-05,0,0.013016487999256207,UP,
GOVERNED,2022,2022-06-02,2022-06-06,323,6.32933221220843e-05,2.9509518468807842e-05,0.4662343116053847,0,2.1580865726777907e-05,0,-0.015464104359742258,DOWN,
GOVERNED,2022,2022-06-06,2022-06-07,323,6.32933221220843e-05,2.8765130962916327e-05,0.4544733946407847,0,2.3084496449406833e-05,0,0.0035149502296455168,UP,
GOVERNED,2022,2022-06-07,2022-06-08,323,6.32933221220843e-05,2.9722445617862114e-05,0.46959844453308225,0,1.8080270958633704e-05,0,0.004543461484169067,UP,
GOVERNED,2022,2022-06-08,2022-06-09,323,6.32933221220843e-05,2.650413404822397e-05,0.4187508754415049,0,2.4303270440100867e-05,0,-0.005599943404675298,DOWN,
GOVERNED,2022,2022-06-09,2022-06-13,323,6.32933221220843e-05,2.8129365740835375e-05,0.4444286505703969,0,6.918146174208242e-05,1,-0.010555064912582431,DOWN,
GOVERNED,2022,2022-06-13,2022-06-14,323,6.32933221220843e-05,4.1910950958430054e-05,0.6621701872053654,0,4.0132972428691466e-05,0,-0.005377390954468121,DOWN,
GOVERNED,2022,2022-06-14,2022-06-15,323,6.32933221220843e-05,3.675228557586529e-05,0.5806660851989264,0,7.020989499194203e-05,1,0.009439342171148554,UP,
GOVERNED,2022,2022-06-15,2022-06-16,323,6.32933221220843e-05,4.723768891571223e-05,0.7463297443069442,0,6.016296052574573e-05,0,0.0051261969105948395,UP,
GOVERNED,2022,2022-06-16,2022-06-20,323,6.32933221220843e-05,4.853050958945313e-05,0.7667556064736862,0,1.4730463340735401e-05,0,-0.0010807381870798177,DOWN,
GOVERNED,2022,2022-06-20,2022-06-21,323,6.32933221220843e-05,3.399978338732784e-05,0.5371780505018654,0,2.9992668300201227e-05,0,-0.0068974512702639846,DOWN,
GOVERNED,2022,2022-06-21,2022-06-22,323,6.32933221220843e-05,3.636653752223977e-05,0.5745714761518381,0,2.4763167728444364e-05,0,0.0028629150686800145,UP,
GOVERNED,2022,2022-06-22,2022-06-23,323,6.32933221220843e-05,3.334087974840174e-05,0.5267677320538124,0,3.585806126311469e-05,0,-0.0041878973099968245,DOWN,
GOVERNED,2022,2022-06-23,2022-06-27,323,6.32933221220843e-05,3.428678508308309e-05,0.5417125209030503,0,2.5505040866119662e-05,0,0.0004108159661924745,UP,
GOVERNED,2022,2022-06-27,2022-06-28,323,6.32933221220843e-05,2.925668085158387e-05,0.4622396150284491,0,1.6805547365685247e-05,0,-0.0028737645611238965,DOWN,
GOVERNED,2022,2022-06-28,2022-06-29,323,6.32933221220843e-05,2.669155039069491e-05,0.42171195152642643,0,2.6935459951029377e-05,0,-0.0018140919313126987,DOWN,
GOVERNED,2022,2022-06-29,2022-06-30,323,6.32933221220843e-05,2.948131438281453e-05,0.46578870241554143,0,4.87987308879011e-05,0,-0.008786928387014585,DOWN,
GOVERNED,2022,2022-06-30,2022-07-04,323,6.32933221220843e-05,3.675160116840125e-05,0.5806552719339388,0,1.5033452810148165e-05,0,0.0052151723470246665,UP,
GOVERNED,2022,2022-07-04,2022-07-05,323,6.32933221220843e-05,2.580248925131864e-05,0.4076652699877107,0,9.103151306997486e-05,1,-0.023300950429554514,DOWN,
GOVERNED,2022,2022-07-05,2022-07-06,323,6.32933221220843e-05,4.8009777120815094e-05,0.7585283172245358,0,6.952515900682936e-05,1,-0.013268176385975295,DOWN,
GOVERNED,2022,2022-07-06,2022-07-07,323,6.32933221220843e-05,4.8392403208141795e-05,0.7645736009053113,0,2.961727200195221e-05,0,-0.001966427374067524,DOWN,
GOVERNED,2022,2022-07-07,2022-07-11,323,6.32933221220843e-05,3.856993871319227e-05,0.609384014300846,0,2.5041956123030812e-05,0,-0.005218709266314532,DOWN,
GOVERNED,2022,2022-07-11,2022-07-12,323,6.32933221220843e-05,3.5398495962773734e-05,0.55927694701338,0,3.364593974283931e-05,0,-0.003542547541154755,DOWN,
GOVERNED,2022,2022-07-12,2022-07-13,323,6.32933221220843e-05,3.978735220635028e-05,0.6286184841049397,0,0.00010835078661926805,1,0.0027288658180445284,UP,
GOVERNED,2022,2022-07-13,2022-07-14,323,6.32933221220843e-05,5.811712640818966e-05,0.9182189283111027,0,6.605030701277591e-05,1,-0.013631396344122129,DOWN,
GOVERNED,2022,2022-07-14,2022-07-18,323,6.32933221220843e-05,4.9480136746997956e-05,0.7817591980960872,0,3.676987965953807e-05,0,0.0005500418462676811,UP,
GOVERNED,2022,2022-07-18,2022-07-19,323,6.32933221220843e-05,4.292992992130803e-05,0.6782694995611381,0,1.8234745399806995e-05,0,0.0015897893115511014,UP,
GOVERNED,2022,2022-07-19,2022-07-20,323,6.32933221220843e-05,3.627454316810733e-05,0.5731180154857194,0,3.107605534333403e-05,0,-0.01213932639463978,DOWN,
GOVERNED,2022,2022-07-20,2022-07-21,323,6.32933221220843e-05,4.0042501248981063e-05,0.6326496999437707,0,4.467202192971676e-05,0,0.012991613971857774,UP,
GOVERNED,2022,2022-07-21,2022-07-25,323,6.32933221220843e-05,4.0300893041681075e-05,0.63673214946667,0,2.3253967507394922e-05,0,0.006067758252162757,UP,
GOVERNED,2022,2022-07-25,2022-07-26,323,6.32933221220843e-05,3.125974964473044e-05,0.4938870104564047,0,3.084152557455636e-05,0,-0.004237151816228546,DOWN,
GOVERNED,2022,2022-07-26,2022-07-27,323,6.32933221220843e-05,3.282112350059979e-05,0.5185558665619141,0,3.643248357211073e-05,0,0.01165668923205882,UP,
GOVERNED,2022,2022-07-27,2022-07-28,323,6.32933221220843e-05,3.601727650467731e-05,0.5690533423921853,0,3.4764364234492097e-05,0,0.01486317898281195,UP,
GOVERNED,2022,2022-07-28,2022-08-01,323,6.32933221220843e-05,3.589786816149808e-05,0.5671667556374419,0,3.974091399789172e-05,0,0.006659585071527089,UP,
GOVERNED,2022,2022-08-01,2022-08-02,323,6.32933221220843e-05,3.697346623088901e-05,0.5841606190234757,0,6.047840873972671e-05,0,-0.0032733905019722022,DOWN,
GOVERNED,2022,2022-08-02,2022-08-03,323,6.32933221220843e-05,4.4849074511222764e-05,0.7085909383096519,0,3.0410703382897142e-05,0,0.0010395899215195588,UP,
GOVERNED,2022,2022-08-03,2022-08-04,323,6.32933221220843e-05,3.726050310712941e-05,0.5886956452571555,0,2.3195001891469753e-05,0,0.012001199662501988,UP,
GOVERNED,2022,2022-08-04,2022-08-08,323,6.32933221220843e-05,3.4068591810964593e-05,0.5382651861005315,0,1.6993067297662297e-05,0,-0.0035773654696749065,DOWN,
GOVERNED,2022,2022-08-08,2022-08-09,323,6.32933221220843e-05,3.0434612401881512e-05,0.48085029164968207,0,2.4366551406663463e-05,0,0.0031141681405206156,UP,
GOVERNED,2022,2022-08-09,2022-08-10,323,6.32933221220843e-05,3.152436648635406e-05,0.49806781236016967,0,3.6371853324116054e-05,0,-0.003063794228726432,DOWN,
GOVERNED,2022,2022-08-10,2022-08-11,323,6.32933221220843e-05,3.3523006346700276e-05,0.5296452330632749,0,2.2911226392794405e-05,0,0.0029744507936081163,UP,
GOVERNED,2022,2022-08-11,2022-08-15,323,6.32933221220843e-05,2.888557607631865e-05,0.4563763618001005,0,3.2268597088156624e-05,0,-0.00551423490466038,DOWN,
GOVERNED,2022,2022-08-15,2022-08-16,323,6.32933221220843e-05,3.195123851881143e-05,0.5048121578636968,0,1.984026081033963e-05,0,-0.003086668207715178,DOWN,
GOVERNED,2022,2022-08-16,2022-08-17,323,6.32933221220843e-05,2.8599020904505417e-05,0.45184894623388155,0,3.599785112635107e-05,0,-0.00759126516473959,DOWN,
GOVERNED,2022,2022-08-17,2022-08-18,323,6.32933221220843e-05,3.4090228961222114e-05,0.538607041284176,0,2.38692343594199e-05,0,-0.004646351158328163,DOWN,
GOVERNED,2022,2022-08-18,2022-08-22,323,6.32933221220843e-05,2.9763315012625366e-05,0.4702441586999642,0,2.7712935639307993e-05,0,-0.009024397083174707,DOWN,
GOVERNED,2022,2022-08-22,2022-08-23,323,6.32933221220843e-05,3.081864178963549e-05,0.486917746712528,0,2.5089728589566937e-05,0,0.004047025163522758,UP,
GOVERNED,2022,2022-08-23,2022-08-24,323,6.32933221220843e-05,2.928863321572002e-05,0.4627444449704534,0,1.6152679425863424e-05,0,0.0062591348746630845,UP,
GOVERNED,2022,2022-08-24,2022-08-25,323,6.32933221220843e-05,2.606109096083513e-05,0.4117510360819233,0,1.5777035190267626e-05,0,0.0005748410030828157,UP,
GOVERNED,2022,2022-08-25,2022-08-29,323,6.32933221220843e-05,2.4420933741187038e-05,0.38583744575900664,0,2.0663069459395082e-05,0,-0.01285593484085049,DOWN,
GOVERNED,2022,2022-08-29,2022-08-30,323,6.32933221220843e-05,2.559961238467494e-05,0.4044599260455429,0,3.274644066785977e-05,0,-0.006354141152140237,DOWN,
GOVERNED,2022,2022-08-30,2022-08-31,323,6.32933221220843e-05,2.9102853811724738e-05,0.45980923162145365,0,3.164627793745772e-05,0,-0.011327788254267489,DOWN,
GOVERNED,2022,2022-08-31,2022-09-01,323,6.32933221220843e-05,2.938174047202036e-05,0.4642154888843872,0,5.0579676917410076e-05,0,-0.002966870416445809,DOWN,
GOVERNED,2022,2022-09-01,2022-09-05,323,6.32933221220843e-05,3.6588829753719505e-05,0.578083572278677,0,1.9510650832467202e-05,0,0.010668800617265703,UP,
GOVERNED,2022,2022-09-05,2022-09-06,323,6.32933221220843e-05,2.8756079207850816e-05,0.45433038184319363,0,4.720676789717232e-05,0,-0.014276104005559606,DOWN,
GOVERNED,2022,2022-09-06,2022-09-07,323,6.32933221220843e-05,3.824053803786846e-05,0.6041796631263502,0,2.045622266931368e-05,0,0.012341614802343396,UP,
GOVERNED,2022,2022-09-07,2022-09-08,323,6.32933221220843e-05,2.9884874166188923e-05,0.4721647270867695,0,3.547418751826005e-05,0,0.002789826657899094,UP,
GOVERNED,2022,2022-09-08,2022-09-12,323,6.32933221220843e-05,3.4260788669506466e-05,0.5413017917343952,0,3.0419042666325356e-05,0,0.0012322802729891904,UP,
GOVERNED,2022,2022-09-12,2022-09-13,323,6.32933221220843e-05,3.1591210289304595e-05,0.49912390802254625,0,0.00012607547511252074,1,-0.012232903057163892,DOWN,
GOVERNED,2022,2022-09-13,2022-09-14,323,6.32933221220843e-05,5.877789093514494e-05,0.9286586477759896,0,2.5868530803103173e-05,0,-0.004550133030134255,DOWN,
GOVERNED,2022,2022-09-14,2022-09-15,323,6.32933221220843e-05,3.51860014097771e-05,0.5559196488676647,0,7.077488826413028e-05,1,-0.016883370430581118,DOWN,
GOVERNED,2022,2022-09-15,2022-09-19,323,6.32933221220843e-05,5.06329938034063e-05,0.7999737113773562,0,2.778181043749908e-05,0,0.007547587065932525,UP,
GOVERNED,2022,2022-09-19,2022-09-20,323,6.32933221220843e-05,3.888215051239558e-05,0.6143167905991275,0,2.85044150531683e-05,0,-0.007890071143012028,DOWN,
GOVERNED,2022,2022-09-20,2022-09-21,323,6.32933221220843e-05,3.899528024895576e-05,0.6161041787906014,0,9.489207444987747e-05,1,-0.0019732536120086585,DOWN,
GOVERNED,2022,2022-09-21,2022-09-22,323,6.32933221220843e-05,5.359392405765434e-05,0.8467547959369058,0,6.350282292132619e-05,1,0.005189456230800329,UP,
GOVERNED,2022,2022-09-22,2022-09-26,323,6.32933221220843e-05,5.031809974826993e-05,0.7949985568969359,0,6.642401262125227e-05,1,-0.022978954637207057,DOWN,
GOVERNED,2022,2022-09-26,2022-09-27,323,6.32933221220843e-05,5.094949378369539e-05,0.8049742386000955,0,4.4481283534648976e-05,0,-0.004084729539449105,DOWN,
GOVERNED,2022,2022-09-27,2022-09-28,323,6.32933221220843e-05,4.713341352247601e-05,0.7446822499151174,0,5.549755822665122e-05,0,0.01814577555531639,UP,
GOVERNED,2022,2022-09-28,2022-09-29,323,6.32933221220843e-05,5.24346042027356e-05,0.8284381739608533,0,7.830919153435023e-05,1,0.004781733470816506,UP,
GOVERNED,2022,2022-09-29,2022-10-03,323,6.32933221220843e-05,5.732975730263268e-05,0.9057789254931395,0,4.579201136329891e-05,0,0.022254818626199192,UP,
GOVERNED,2022,2022-10-03,2022-10-04,323,6.32933221220843e-05,4.8411594100392404e-05,0.7648768065454512,0,4.611980099712319e-05,0,0.011476690217486388,UP,
GOVERNED,2022,2022-10-04,2022-10-05,323,6.32933221220843e-05,4.74119402006634e-05,0.7490828196569007,0,5.824005654764249e-05,0,0.0017316768572490215,UP,
GOVERNED,2022,2022-10-05,2022-10-06,323,6.32933221220843e-05,5.183587469100324e-05,0.818978573932631,0,4.346769451393938e-05,0,-0.007231336502790211,DOWN,
GOVERNED,2022,2022-10-06,2022-10-10,323,6.32933221220843e-05,4.721042819357073e-05,0.7458990397519057,0,6.192433020586203e-05,0,-0.02709554432113326,DOWN,
GOVERNED,2022,2022-10-10,2022-10-11,323,6.32933221220843e-05,5.113229612124642e-05,0.8078624159215264,0,4.1319565115552635e-05,0,0.0007267704050892836,UP,
GOVERNED,2022,2022-10-11,2022-10-12,323,6.32933221220843e-05,4.546348029314751e-05,0.7182982148646674,0,3.7273869272089105e-05,0,0.0023569728461811192,UP,
GOVERNED,2022,2022-10-12,2022-10-13,323,6.32933221220843e-05,4.3828617177512494e-05,0.6924682685003165,0,0.0001491554867617628,1,-0.00014377029324046716,DOWN,
GOVERNED,2022,2022-10-13,2022-10-17,323,6.32933221220843e-05,7.393273827569535e-05,1.168096977641481,1,2.938800263963362e-05,0,-0.009995007312493575,DOWN,RISK_MISS_DOWN_CLOSE
GOVERNED,2022,2022-10-17,2022-10-18,323,6.32933221220843e-05,4.539445122840718e-05,0.7172075932567955,0,2.7265198582686818e-05,0,-0.0019444018155542755,DOWN,
GOVERNED,2022,2022-10-18,2022-10-19,323,6.32933221220843e-05,4.206280480281314e-05,0.6645693951990647,0,4.181578675035001e-05,0,-0.014061593892323981,DOWN,
GOVERNED,2022,2022-10-19,2022-10-20,323,6.32933221220843e-05,4.654091273920477e-05,0.7353210604024484,0,3.7682774469653606e-05,0,-0.0028387483397863083,DOWN,
